Circuit Name: ;c432_lib_min_no_cost.v
Input (36): ;G1gat, G4gat, G8gat, G11gat, G14gat, G17gat, G21gat, G24gat, G27gat, G30gat, G34gat, G37gat, G40gat, G43gat, G47gat, G50gat, G53gat, G56gat, G60gat, G63gat, G66gat, G69gat, G73gat, G76gat, G79gat, G82gat, G86gat, G89gat, G92gat, G95gat, G99gat, G102gat, G105gat, G108gat, G112gat, G115gat
Output (7): ;G223gat, G329gat, G370gat, G421gat, G430gat, G431gat, G432gat
Circuit Signals (409): ;G1gat, G4gat, G8gat, G11gat, G14gat, G17gat, G21gat, G24gat, G27gat, G30gat, G34gat, G37gat, G40gat, G43gat, G47gat, G50gat, G53gat, G56gat, G60gat, G63gat, G66gat, G69gat, G73gat, G76gat, G79gat, G82gat, G86gat, G89gat, G92gat, G95gat, G99gat, G102gat, G105gat, G108gat, G112gat, G115gat, G223gat, G329gat, G370gat, G421gat, G430gat, G431gat, G432gat, new_n44_, new_n45_, new_n46_, new_n47_, new_n48_, new_n49_, new_n50_, new_n51_, new_n52_, new_n53_, new_n54_, new_n55_, new_n56_, new_n57_, new_n58_, new_n59_, new_n60_, new_n61_, new_n62_, new_n63_, new_n64_, new_n65_, new_n66_, new_n67_, new_n68_, new_n70_, new_n71_, new_n72_, new_n73_, new_n74_, new_n75_, new_n76_, new_n77_, new_n78_, new_n79_, new_n80_, new_n81_, new_n82_, new_n83_, new_n84_, new_n85_, new_n86_, new_n87_, new_n88_, new_n89_, new_n90_, new_n91_, new_n92_, new_n93_, new_n94_, new_n95_, new_n96_, new_n97_, new_n98_, new_n99_, new_n100_, new_n101_, new_n102_, new_n103_, new_n104_, new_n105_, new_n106_, new_n107_, new_n108_, new_n109_, new_n110_, new_n111_, new_n112_, new_n113_, new_n114_, new_n115_, new_n116_, new_n117_, new_n118_, new_n119_, new_n120_, new_n121_, new_n122_, new_n123_, new_n124_, new_n125_, new_n126_, new_n127_, new_n128_, new_n129_, new_n130_, new_n131_, new_n132_, new_n133_, new_n134_, new_n135_, new_n136_, new_n137_, new_n138_, new_n139_, new_n140_, new_n141_, new_n142_, new_n143_, new_n144_, new_n145_, new_n146_, new_n147_, new_n148_, new_n149_, new_n150_, new_n151_, new_n152_, new_n153_, new_n154_, new_n155_, new_n157_, new_n158_, new_n159_, new_n160_, new_n161_, new_n162_, new_n163_, new_n164_, new_n165_, new_n166_, new_n167_, new_n168_, new_n169_, new_n170_, new_n171_, new_n172_, new_n173_, new_n174_, new_n175_, new_n176_, new_n177_, new_n178_, new_n179_, new_n180_, new_n181_, new_n182_, new_n183_, new_n184_, new_n185_, new_n186_, new_n187_, new_n188_, new_n189_, new_n190_, new_n191_, new_n192_, new_n193_, new_n194_, new_n195_, new_n196_, new_n197_, new_n198_, new_n199_, new_n200_, new_n201_, new_n202_, new_n203_, new_n204_, new_n205_, new_n206_, new_n207_, new_n208_, new_n209_, new_n210_, new_n211_, new_n212_, new_n213_, new_n214_, new_n215_, new_n216_, new_n217_, new_n218_, new_n219_, new_n220_, new_n221_, new_n222_, new_n223_, new_n224_, new_n225_, new_n226_, new_n227_, new_n228_, new_n229_, new_n230_, new_n231_, new_n232_, new_n233_, new_n234_, new_n235_, new_n236_, new_n237_, new_n238_, new_n239_, new_n240_, new_n241_, new_n242_, new_n243_, new_n244_, new_n245_, new_n246_, new_n247_, new_n248_, new_n249_, new_n250_, new_n251_, new_n252_, new_n253_, new_n254_, new_n255_, new_n256_, new_n257_, new_n258_, new_n259_, new_n260_, new_n261_, new_n262_, new_n263_, new_n265_, new_n266_, new_n267_, new_n268_, new_n269_, new_n270_, new_n271_, new_n272_, new_n273_, new_n274_, new_n275_, new_n276_, new_n277_, new_n278_, new_n279_, new_n280_, new_n281_, new_n282_, new_n283_, new_n284_, new_n285_, new_n286_, new_n287_, new_n288_, new_n289_, new_n290_, new_n291_, new_n292_, new_n293_, new_n294_, new_n295_, new_n296_, new_n297_, new_n298_, new_n299_, new_n300_, new_n301_, new_n302_, new_n303_, new_n304_, new_n305_, new_n306_, new_n307_, new_n308_, new_n309_, new_n310_, new_n311_, new_n312_, new_n313_, new_n314_, new_n315_, new_n316_, new_n317_, new_n318_, new_n319_, new_n320_, new_n321_, new_n322_, new_n323_, new_n324_, new_n325_, new_n326_, new_n327_, new_n328_, new_n329_, new_n330_, new_n331_, new_n332_, new_n333_, new_n334_, new_n335_, new_n336_, new_n337_, new_n338_, new_n339_, new_n340_, new_n341_, new_n342_, new_n343_, new_n344_, new_n345_, new_n346_, new_n347_, new_n348_, new_n349_, new_n350_, new_n351_, new_n352_, new_n353_, new_n354_, new_n355_, new_n356_, new_n357_, new_n358_, new_n359_, new_n360_, new_n361_, new_n362_, new_n363_, new_n364_, new_n365_, new_n366_, new_n367_, new_n368_, new_n369_, new_n370_, new_n371_, new_n372_, new_n373_, new_n374_, new_n375_, new_n376_, new_n377_, new_n378_, new_n379_, new_n380_, new_n382_, new_n383_, new_n384_, new_n385_, new_n386_, new_n387_, new_n388_, new_n389_, new_n390_, new_n392_, new_n393_, new_n394_, new_n395_, new_n396_, new_n397_, new_n398_, new_n399_, new_n400_, new_n401_, new_n402_, new_n403_, new_n404_, new_n405_, new_n406_, new_n408_, new_n409_, new_n410_, new_n411_, new_n412_, new_n413_, new_n414_, new_n415_
Fault Signals (409): ;G1gat, G4gat, G8gat, G11gat, G14gat, G17gat, G21gat, G24gat, G27gat, G30gat, G34gat, G37gat, G40gat, G43gat, G47gat, G50gat, G53gat, G56gat, G60gat, G63gat, G66gat, G69gat, G73gat, G76gat, G79gat, G82gat, G86gat, G89gat, G92gat, G95gat, G99gat, G102gat, G105gat, G108gat, G112gat, G115gat, G223gat, G329gat, G370gat, G421gat, G430gat, G431gat, G432gat, new_n44_, new_n45_, new_n46_, new_n47_, new_n48_, new_n49_, new_n50_, new_n51_, new_n52_, new_n53_, new_n54_, new_n55_, new_n56_, new_n57_, new_n58_, new_n59_, new_n60_, new_n61_, new_n62_, new_n63_, new_n64_, new_n65_, new_n66_, new_n67_, new_n68_, new_n70_, new_n71_, new_n72_, new_n73_, new_n74_, new_n75_, new_n76_, new_n77_, new_n78_, new_n79_, new_n80_, new_n81_, new_n82_, new_n83_, new_n84_, new_n85_, new_n86_, new_n87_, new_n88_, new_n89_, new_n90_, new_n91_, new_n92_, new_n93_, new_n94_, new_n95_, new_n96_, new_n97_, new_n98_, new_n99_, new_n100_, new_n101_, new_n102_, new_n103_, new_n104_, new_n105_, new_n106_, new_n107_, new_n108_, new_n109_, new_n110_, new_n111_, new_n112_, new_n113_, new_n114_, new_n115_, new_n116_, new_n117_, new_n118_, new_n119_, new_n120_, new_n121_, new_n122_, new_n123_, new_n124_, new_n125_, new_n126_, new_n127_, new_n128_, new_n129_, new_n130_, new_n131_, new_n132_, new_n133_, new_n134_, new_n135_, new_n136_, new_n137_, new_n138_, new_n139_, new_n140_, new_n141_, new_n142_, new_n143_, new_n144_, new_n145_, new_n146_, new_n147_, new_n148_, new_n149_, new_n150_, new_n151_, new_n152_, new_n153_, new_n154_, new_n155_, new_n157_, new_n158_, new_n159_, new_n160_, new_n161_, new_n162_, new_n163_, new_n164_, new_n165_, new_n166_, new_n167_, new_n168_, new_n169_, new_n170_, new_n171_, new_n172_, new_n173_, new_n174_, new_n175_, new_n176_, new_n177_, new_n178_, new_n179_, new_n180_, new_n181_, new_n182_, new_n183_, new_n184_, new_n185_, new_n186_, new_n187_, new_n188_, new_n189_, new_n190_, new_n191_, new_n192_, new_n193_, new_n194_, new_n195_, new_n196_, new_n197_, new_n198_, new_n199_, new_n200_, new_n201_, new_n202_, new_n203_, new_n204_, new_n205_, new_n206_, new_n207_, new_n208_, new_n209_, new_n210_, new_n211_, new_n212_, new_n213_, new_n214_, new_n215_, new_n216_, new_n217_, new_n218_, new_n219_, new_n220_, new_n221_, new_n222_, new_n223_, new_n224_, new_n225_, new_n226_, new_n227_, new_n228_, new_n229_, new_n230_, new_n231_, new_n232_, new_n233_, new_n234_, new_n235_, new_n236_, new_n237_, new_n238_, new_n239_, new_n240_, new_n241_, new_n242_, new_n243_, new_n244_, new_n245_, new_n246_, new_n247_, new_n248_, new_n249_, new_n250_, new_n251_, new_n252_, new_n253_, new_n254_, new_n255_, new_n256_, new_n257_, new_n258_, new_n259_, new_n260_, new_n261_, new_n262_, new_n263_, new_n265_, new_n266_, new_n267_, new_n268_, new_n269_, new_n270_, new_n271_, new_n272_, new_n273_, new_n274_, new_n275_, new_n276_, new_n277_, new_n278_, new_n279_, new_n280_, new_n281_, new_n282_, new_n283_, new_n284_, new_n285_, new_n286_, new_n287_, new_n288_, new_n289_, new_n290_, new_n291_, new_n292_, new_n293_, new_n294_, new_n295_, new_n296_, new_n297_, new_n298_, new_n299_, new_n300_, new_n301_, new_n302_, new_n303_, new_n304_, new_n305_, new_n306_, new_n307_, new_n308_, new_n309_, new_n310_, new_n311_, new_n312_, new_n313_, new_n314_, new_n315_, new_n316_, new_n317_, new_n318_, new_n319_, new_n320_, new_n321_, new_n322_, new_n323_, new_n324_, new_n325_, new_n326_, new_n327_, new_n328_, new_n329_, new_n330_, new_n331_, new_n332_, new_n333_, new_n334_, new_n335_, new_n336_, new_n337_, new_n338_, new_n339_, new_n340_, new_n341_, new_n342_, new_n343_, new_n344_, new_n345_, new_n346_, new_n347_, new_n348_, new_n349_, new_n350_, new_n351_, new_n352_, new_n353_, new_n354_, new_n355_, new_n356_, new_n357_, new_n358_, new_n359_, new_n360_, new_n361_, new_n362_, new_n363_, new_n364_, new_n365_, new_n366_, new_n367_, new_n368_, new_n369_, new_n370_, new_n371_, new_n372_, new_n373_, new_n374_, new_n375_, new_n376_, new_n377_, new_n378_, new_n379_, new_n380_, new_n382_, new_n383_, new_n384_, new_n385_, new_n386_, new_n387_, new_n388_, new_n389_, new_n390_, new_n392_, new_n393_, new_n394_, new_n395_, new_n396_, new_n397_, new_n398_, new_n399_, new_n400_, new_n401_, new_n402_, new_n403_, new_n404_, new_n405_, new_n406_, new_n408_, new_n409_, new_n410_, new_n411_, new_n412_, new_n413_, new_n414_, new_n415_


Input Signals;Fault Signal;Fault Type;Fault-Free Circuit Output;Faulty Circuit Output;Unmasked Faults
'011001111011100000001010101110011001;[G115gat];(1/0)G115gat ;'1010000;'1010000;
'111000000000110111101001001000010011;[new_n61_];(1/0)new_n61_ ;'1101101;'1101101;
'101010000000010010110000000101100110;[new_n354_];(1/0)new_n354_ ;'1101101;'1101111;
'001101011000111110111001010000001011;[new_n380_];(0/1)new_n380_ ;'1001101;'1000101;
'110110110100101101011110101101000111;[new_n347_];(0/1)new_n347_ ;'1001000;'1001000;
'010000101010111101010110110010010100;[new_n59_];(0/1)new_n59_ ;'1110000;'1110000;
'100000010011011101101011000110001010;[new_n275_];(1/0)new_n275_ ;'0011101;'0011101;
'101011011111001100100010001000100110;[new_n202_];(1/0)new_n202_ ;'1101111;'1101111;
'111001100101110011110101100000011110;[G430gat];(1/0)G430gat ;'1101110;'1101010;
'100011010111100111111011110000000011;[new_n197_];(1/0)new_n197_ ;'1111111;'1111111;
'111100001001010010111101001001111101;[new_n272_];(0/1)new_n272_ ;'1001001;'1001001;
'001110100001111111110110101000110000;[new_n363_];(1/0)new_n363_ ;'0011100;'0011100;
'001101001100111010110001110000100111;[new_n44_];(0/1)new_n44_ ;'1101110;'1101110;
'001011100010001100101000101001011000;[new_n157_];(0/1)new_n157_ ;'1101001;'1110000;
'111110100000010111001010100011100000;[new_n404_];(1/0)new_n404_ ;'1101101;'1101101;
'000000011100111110010000001101100110;[new_n229_];(1/0)new_n229_ ;'1011000;'1011000;
'011011101101001011001101100101100000;[G27gat];(1/0)G27gat ;'1111110;'1111110;
'110011000110001100111110010100111101;[new_n246_];(1/0)new_n246_ ;'1111111;'1111111;
'110110111101111100111001111000011000;[new_n360_];(1/0)new_n360_ ;'0100110;'0100000;
'010111011110100010101111100110100100;[new_n116_];(1/0)new_n116_ ;'1111000;'1100000;
'100110111000110001010111101011011110;[new_n131_];(0/1)new_n131_ ;'1111101;'1111101;
'010000000111010000000110111101000111;[new_n303_];(1/0)new_n303_ ;'1110000;'1110000;
'010110110011011011001110011000011100;[new_n190_];(1/0)new_n190_ ;'1100100;'1100100;
'101000111101011101110011010100101111;[new_n159_];(1/0)new_n159_ ;'1001000;'1001000;
'100011100001110010011000101110101100;[new_n320_];(0/1)new_n320_ ;'1111000;'1111000;
'001100101011101000101100010010101111;[new_n247_];(1/0)new_n247_ ;'1111011;'1101011;
'100011001100000001101111010100010110;[new_n72_];(1/0)new_n72_ ;'1111110;'1111110;
'110010001111100011010100001001101100;[new_n98_];(0/1)new_n98_ ;'1111100;'1111100;
'100101010110111101111010001111111010;[new_n306_];(0/1)new_n306_ ;'1011101;'1011101;
'010010100110011110110011000010101110;[new_n60_];(0/1)new_n60_ ;'1100000;'1100000;
'101100101101010111000110001010100110;[G223gat];(1/0)G223gat ;'1111110;'0111110;
'011100000110101011100100000001111010;[new_n111_];(0/1)new_n111_ ;'1111011;'1111011;
'111001101100110011000010001011101000;[G30gat];(1/0)G30gat ;'1111100;'1111100;
'101000111110110111101110010101001111;[G63gat];(0/1)G63gat ;'1111010;'1111010;
'000111110001001110110100001110010100;[new_n50_];(0/1)new_n50_ ;'0111011;'1111011;
'000000101110111010110111001110010101;[new_n147_];(0/1)new_n147_ ;'1001110;'1001110;
'111101101101001110101111111011111000;[new_n409_];(0/1)new_n409_ ;'1111110;'1111110;
'101001110110011000100011010100001010;[new_n119_];(0/1)new_n119_ ;'1011111;'1011111;
'110010110001000000011001110101111000;[new_n406_];(1/0)new_n406_ ;'0111010;'0111010;
'100001011111111001010111100100111010;[new_n241_];(0/1)new_n241_ ;'1111100;'1111100;
'101100100001000010101000010101000001;[new_n265_];(1/0)new_n265_ ;'1111010;'1111010;
'011001001001110000101001101010101001;[new_n353_];(1/0)new_n353_ ;'1101111;'1100000;
'000110101100011110101000001100100100;[new_n113_];(1/0)new_n113_ ;'1111110;'1111110;
'011010001011100011001100000101111111;[new_n365_];(1/0)new_n365_ ;'1111011;'1111011;
'011011010011010001110100111011010010;[new_n223_];(0/1)new_n223_ ;'1111111;'1111111;
'111101000100110011011110001010100101;[new_n337_];(0/1)new_n337_ ;'1101110;'1101110;
'100110011100000110010001010111100101;[G86gat];(0/1)G86gat ;'1101000;'1101000;
'101010000001110000111000111000000110;[new_n210_];(0/1)new_n210_ ;'1011010;'1011010;
'101111001010100100011000010110011011;[new_n342_];(0/1)new_n342_ ;'1101010;'1101010;
'001100111100000111110101001110011100;[new_n302_];(1/0)new_n302_ ;'0111110;'0111110;
'011111010100110100100100111101001110;[new_n394_];(0/1)new_n394_ ;'1111101;'1111101;
'001100010011111100001101010000001011;[new_n63_];(0/1)new_n63_ ;'1111011;'1111011;
'010001101010001001101110100010111011;[new_n78_];(0/1)new_n78_ ;'1110000;'1110000;
'111001011100001101110100000010100101;[new_n174_];(1/0)new_n174_ ;'1101111;'1101111;
'010011010000000110110101011010001110;[new_n272_];(1/0)new_n272_ ;'1111111;'1111111;
'101101101000100001010100101100110011;[new_n404_];(1/0)new_n404_ ;'1111100;'1111111;
'100101111110000000110011100011000111;[new_n380_];(0/1)new_n380_ ;'1111001;'1110001;
'000100011010010000100111011010011100;[new_n194_];(1/0)new_n194_ ;'1111101;'1111101;
'110011110100100111111011000010000100;[new_n271_];(0/1)new_n271_ ;'1111000;'1111000;
'011110001100001010100101001000000001;[new_n191_];(0/1)new_n191_ ;'1111110;'1111110;
'000001010000001011011010101010001111;[new_n309_];(0/1)new_n309_ ;'1111111;'1111111;
'011001000110101001100011111000100111;[new_n167_];(1/0)new_n167_ ;'1111111;'1101111;
'001000000010111101011010000110011011;[new_n128_];(0/1)new_n128_ ;'1011101;'1011101;
'000111000100110111000001111100110010;[new_n303_];(0/1)new_n303_ ;'1101110;'1101110;
'110100111100011000000000010000110100;[new_n290_];(0/1)new_n290_ ;'1111010;'1111010;
'001111000010001110010110010110010001;[new_n173_];(1/0)new_n173_ ;'1101010;'1101010;
'100010100001111110010101110011100111;[new_n78_];(0/1)new_n78_ ;'1011001;'1011001;
'111001101111100111100011011000100010;[G92gat];(0/1)G92gat ;'1001111;'1001111;
'011011101110001101111011001101101011;[new_n93_];(0/1)new_n93_ ;'1011110;'1011110;
'111001110011010100110100010100111001;[G89gat];(1/0)G89gat ;'1111010;'1111010;
'000001100010110001111001111011010101;[G89gat];(0/1)G89gat ;'1111101;'1111101;
'110101111101110011111010001011000110;[new_n293_];(0/1)new_n293_ ;'1111001;'1111001;
'110110100010111001100100001101111010;[new_n230_];(0/1)new_n230_ ;'1111011;'1111011;
'111011110010010100001011001111011001;[new_n129_];(0/1)new_n129_ ;'1111101;'1111101;
'100000010001110010111011011111010100;[new_n181_];(0/1)new_n181_ ;'0111001;'0111001;
'100100000110100101100100110100001100;[new_n173_];(1/0)new_n173_ ;'1111010;'1111010;
'000000010011100111000000100011100001;[new_n68_];(0/1)new_n68_ ;'1011001;'0110000;
'000100011010011010010000000100100100;[new_n357_];(0/1)new_n357_ ;'1111000;'1111000;
'101111111111101011011010101010111110;[new_n241_];(0/1)new_n241_ ;'1101100;'1111100;
'110001111000100010111110100110001010;[new_n379_];(1/0)new_n379_ ;'1001111;'1000111;
'101101100001000011010011011101101010;[new_n397_];(1/0)new_n397_ ;'1111100;'1111100;
'011001011111000100100000100111001101;[new_n184_];(1/0)new_n184_ ;'1101111;'1101111;
'100011111000101110010101111010011011;[new_n271_];(1/0)new_n271_ ;'1001111;'1001111;
'010000110010100110000110001011011011;[new_n338_];(0/1)new_n338_ ;'1110000;'1110100;
'111110001001011010010000111000001000;[new_n367_];(0/1)new_n367_ ;'1011010;'1011010;
